MonitorID	TrueValue	CSObs	ErrorType	CSEindex	Community
271	0	0	0	3267	0
271	0	0	0	3268	0
271	0	0	0	3269	0
271	37	37	0	3270	0
271	0	0	0	3271	0
271	3	3	0	3272	0
271	0	0	0	3273	0
271	10	10	0	3274	0
271	0	0	0	3275	0
271	0	0	0	3276	0
271	0	0	0	3277	0
271	0	0	0	3278	0
271	0	0	0	3279	0
271	0	0	0	3280	0
271	0	0	0	3281	0
271	0	0	0	3282	0
271	0	0	0	3283	0
271	0	0	0	3284	0
271	0	0	0	3285	0
271	6	6	0	3286	0
271	0	0	0	3287	0
271	0	0	0	3288	0
271	0	0	0	3289	0
271	0	0	0	3290	0
271	0	0	0	3291	0
271	10	10	0	3292	0
271	0	0	0	3293	0
271	0	0	0	3294	0
271	0	0	0	3295	0
271	0	0	0	3296	0
271	66	66	0	3297	0
277	8	8	0	3298	0
277	40	40	0	3299	0
277	22	22	0	3300	0
277	7	7	0	3301	0
277	45	45	0	3302	0
277	8	8	0	3303	0
277	13	15	2	3304	0
277	8	8	0	3305	0
277	14	14	0	3306	0
277	11	14	2	3307	0
277	11	14	2	3308	0
277	4	6	2	3309	0
277	0	0	0	3310	0
277	11	14	2	3311	0
277	43	43	0	3312	0
277	0	0	0	3313	0
277	2	7	3	3314	0
277	11	11	0	3315	0
277	7	9	2	3316	0
277	58	58	0	3317	0
277	9	9	0	3318	0
277	40	40	0	3319	0
277	19	19	0	3320	0
277	24	24	0	3321	0
277	62	62	0	3322	0
278	30	30	0	3323	0
278	26	26	0	3324	0
278	0	0	0	3325	0
278	181	181	0	3326	0
278	53	53	0	3327	0
278	0	0	0	3328	0
278	5	5	0	3329	0
278	36	36	0	3330	0
278	2	2	0	3331	0
278	37	37	0	3332	0
278	27	27	0	3333	0
278	80	80	0	3334	0
278	54	54	0	3335	0
278	95	95	0	3336	0
278	123	123	0	3337	0
278	52	52	0	3338	0
278	16	16	0	3339	0
278	6	6	0	3340	0
278	25	25	0	3341	0
278	40	40	0	3342	0
278	28	28	0	3343	0
278	54	54	0	3344	0
278	0	0	0	3345	0
278	0	0	0	3346	0
278	31	31	0	3347	0
278	0	0	0	3348	0
278	44	48	3	3349	0
278	8	8	0	3350	0
278	2	2	0	3351	0
278	0	0	0	3352	0
278	3	3	0	3353	0
278	42	42	0	3354	0
278	73	73	0	3355	0
278	14	17	2	3356	0
278	2	2	0	3357	0
278	8	8	0	3358	0
278	0	0	0	3359	0
278	22	22	0	3360	0
278	2	2	0	3361	0
278	5	5	0	3362	0
278	100	100	0	3363	0
278	35	35	0	3364	0
278	40	40	0	3365	0
278	0	0	0	3366	0
278	32	32	0	3367	0
278	12	12	0	3368	0
278	5	7	2	3369	0
278	28	28	0	3370	0
278	0	0	0	3371	0
279	45	4.5	1	3372	0
279	0	0	0	3373	0
279	0	0	0	3374	0
279	0	0	0	3375	0
279	5	0.5	1	3376	0
279	0	0	0	3377	0
279	8	8	0	3378	0
279	0	0	0	3379	0
279	0	0	0	3380	0
279	33	33	0	3381	0
279	14	16	2	3382	0
279	15	15	0	3383	0
279	0	0	0	3384	0
279	0	0	0	3385	0
279	45	45	0	3386	0
279	0	0	0	3387	0
279	35	35	0	3388	0
279	0	0	0	3389	0
279	20	20	0	3390	0
279	10	10	0	3391	0
279	10	10	0	3392	0
279	5	0.5	1	3393	0
279	19	19	0	3394	0
279	0	0	0	3395	0
279	0	0	0	3396	0
279	14	16	2	3397	0
279	0	0	0	3398	0
279	14	14	0	3399	0
279	0	0	0	3400	0
279	0	0	0	3401	0
279	5	0.5	1	3402	0
279	28	28	0	3403	0
279	0	0	0	3404	0
279	5	5	0	3405	0
279	20	20	0	3406	0
279	30	3	1	3407	0
279	28	2.8	1	3408	0
279	60	60	0	3409	0
279	12	15	2	3410	0
279	0	0	0	3411	0
279	25	25	0	3412	0
279	20	2	1	3413	0
279	13	15	2	3414	0
279	26	2.5	1	3415	0
279	12	15	2	3416	0
279	0	0	0	3417	0
279	0	0	0	3418	0
279	20	20	0	3419	0
279	0	0	0	3420	0
279	16	16	0	3421	0
279	0	0	0	3422	0
279	0	0	0	3423	0
279	45	4.5	1	3424	0
279	0	0	0	3425	0
279	15	15	0	3426	0
279	6	6	0	3427	0
279	0	0	0	3428	0
279	23	23	0	3429	0
279	5	0.5	1	3430	0
279	5	0.5	1	3431	0
279	0	0	0	3432	0
279	0	0	0	3433	0
279	0	0	0	3434	0
279	0	0	0	3435	0
279	9	9	0	3436	0
279	0	0	0	3437	0
279	0	0	0	3438	0
279	19	19	0	3439	0
279	7	7	0	3440	0
279	37	37	0	3441	0
279	0	0	0	3442	0
279	0	0	0	3443	0
279	18	18	0	3444	0
279	0	0	0	3445	0
279	0	0	0	3446	0
279	0	0	0	3447	0
279	4	0.4	1	3448	0
279	0	0	0	3449	0
279	20	20	0	3450	0
279	27	27	0	3451	0
279	0	0	0	3452	0
279	28	28	0	3453	0
280	4	0.8	3	3454	0
280	35	35	0	3455	0
280	0	0	0	3456	0
280	4	0.8	3	3457	0
280	15	15	0	3458	0
280	23	23	0	3459	0
280	11	11	0	3460	0
280	19	19	0	3461	0
280	21	21	0	3462	0
280	30	30	0	3463	0
280	65	67	2	3464	0
280	0	0	0	3465	0
280	22	22	0	3466	0
280	7	5	3	3467	0
280	0	0	0	3468	0
280	30	30	0	3469	0
280	23	23	0	3470	0
280	0	0	0	3471	0
280	42	45	2	3472	0
280	23	23	0	3473	0
280	3	5	2	3474	0
280	0	0	0	3475	0
280	0	0	0	3476	0
280	46	46	0	3477	0
280	55	55	0	3478	0
280	3	3	0	3479	0
280	17	17	0	3480	0
280	55	55	0	3481	0
280	40	40	0	3482	0
280	13	15	2	3483	0
280	3	3	0	3484	0
280	0	0	0	3485	0
280	1	1	0	3486	0
280	65	65	0	3487	0
280	0	0	0	3488	0
280	1	1	0	3489	0
280	3	5	2	3490	0
280	0	0	0	3491	0
280	14	14	0	3492	0
280	0	0	0	3493	0
280	0	0	0	3494	0
280	3	3	0	3495	0
280	0	0	0	3496	0
280	20	20	0	3497	0
280	7	5	3	3498	0
280	0	0	0	3499	0
280	20	20	0	3500	0
280	2	2	0	3501	0
280	0	0	0	3502	0
280	0	0	0	3503	0
280	0	0	0	3504	0
280	27	29	2	3505	0
280	0	0	0	3506	0
280	74	74	0	3507	0
280	41	43	2	3508	0
280	23	23	0	3509	0
280	1	1	0	3510	0
280	0	0	0	3511	0
280	20	20	0	3512	0
280	10	10	0	3513	0
280	0	0	0	3514	0
280	0	0	0	3515	0
280	0	0	0	3516	0
280	2	0.2	1	3517	0
280	20	22	2	3518	0
280	0	0	0	3519	0
280	0	0	0	3520	0
280	26	26	0	3521	0
280	0	0	0	3522	0
280	0	0	0	3523	0
280	0	0	0	3524	0
280	39	39	0	3525	0
280	29	29	0	3526	0
280	0	0	0	3527	0
280	0	0	0	3528	0
280	0	0	0	3529	0
280	3	3	0	3530	0
280	23	23	0	3531	0
280	123	12.5	1	3532	0
280	24	24	0	3533	0
280	31	31	0	3534	0
280	9	9	0	3535	0
280	0	0	0	3536	0
280	3	3	0	3537	0
280	23	23	0	3538	0
280	27	27	0	3539	0
280	80	80	0	3540	0
280	6	4	3	3541	0
280	0	0	0	3542	0
280	1	1	0	3543	0
280	0	0	0	3544	0
280	1	1	0	3545	0
280	13	13	0	3546	0
280	13	13	0	3547	0
280	0	0	0	3548	0
281	0	0	0	3549	0
281	0	0	0	3550	0
283	2	2	0	3551	0
283	17	19	2	3552	0
283	14	16	2	3553	0
283	26	26	0	3554	0
283	8	8	0	3555	0
283	56	56	0	3556	0
283	0	0	0	3557	0
283	0	0	0	3558	0
283	0	0	0	3559	0
283	0	0	0	3560	0
283	0	0	0	3561	0
283	0	0	0	3562	0
283	9	9	0	3563	0
283	14	14	0	3564	0
283	11	11	0	3565	0
283	10	10	0	3566	0
283	0	0	0	3567	0
283	0	0	0	3568	0
283	41	41	0	3569	0
283	9	9	0	3570	0
283	10	10	0	3571	0
283	5	7	2	3572	0
283	31	31	0	3573	0
283	0	0	0	3574	0
283	4	4	0	3575	0
283	0	0	0	3576	0
283	0	0	0	3577	0
283	8	8	0	3578	0
283	24	24	0	3579	0
283	0	0	0	3580	0
283	3	3	0	3581	0
283	0	0	0	3582	0
283	4	4	0	3583	0
283	7	7	0	3584	0
283	0	0	0	3585	0
283	11	11	0	3586	0
283	29	29	0	3587	0
283	22	22	0	3588	0
283	0	0	0	3589	0
283	31	31	0	3590	0
283	5	7	2	3591	0
283	9	9	0	3592	0
283	0	0	0	3593	0
283	9	9	0	3594	0
283	0	0	0	3595	0
283	4	4	0	3596	0
283	4	4	0	3597	0
283	4	4	0	3598	0
283	35	35	0	3599	0
283	19	19	0	3600	0
283	0	0	0	3601	0
283	50	50	0	3602	0
283	3	3	0	3603	0
283	0	0	0	3604	0
283	0	0	0	3605	0
283	0	0	0	3606	0
283	0	0	0	3607	0
283	10	10	0	3608	0
283	9	9	0	3609	0
283	0	0	0	3610	0
283	13	13	0	3611	0
283	9	12	2	3612	0
283	0	0	0	3613	0
283	0	0	0	3614	0
283	17	19	2	3615	0
283	40	40	0	3616	0
283	17	17	0	3617	0
283	24	24	0	3618	0
283	7	7	0	3619	0
283	28	28	0	3620	0
283	49	51	2	3621	0
283	10	10	0	3622	0
283	0	0	0	3623	0
283	0	0	0	3624	0
283	13	13	0	3625	0
283	25	25	0	3626	0
283	11	11	0	3627	0
283	17	17	0	3628	0
283	0	0	0	3629	0
283	2	2	0	3630	0
283	8	8	0	3631	0
283	133	136	2	3632	0
283	0	0	0	3633	0
283	195	195	0	3634	0
283	2	2	0	3635	0
283	16	18	2	3636	0
283	0	0	0	3637	0
283	0	0	0	3638	0
283	0	0	0	3639	0
283	0	0	0	3640	0
283	0	0	0	3641	0
283	0	0	0	3642	0
284	0	0	0	3643	0
285	3	3	0	3644	0
285	11	11	0	3645	0
285	11	11	0	3646	0
285	0	0	0	3647	0
285	50	53	2	3648	0
285	10	14	3	3649	0
285	4	4	0	3650	0
285	101	103	2	3651	0
285	25	25	0	3652	0
285	2	4.9	2	3653	0
285	17	17	0	3654	0
285	2	4.9	2	3655	0
285	15	15	0	3656	0
285	3	3	0	3657	0
285	12	14	2	3658	0
285	19	19	0	3659	0
285	3	5	2	3660	0
285	4	7	2	3661	0
285	6.5	6.5	0	3662	0
285	12	14	2	3663	0
285	9	9	0	3664	0
285	18.5	18.5	0	3665	0
285	5	5	0	3666	0
285	4	4	0	3667	0
285	26	26	0	3668	0
285	3.5	3.5	0	3669	0
285	0	0	0	3670	0
285	11	11	0	3671	0
285	10	10	0	3672	0
285	33	36	2	3673	0
285	9	9	0	3674	0
285	15	15	0	3675	0
285	25	25	0	3676	0
285	129	129	0	3677	0
285	13	13	0	3678	0
285	24	24	0	3679	0
285	16	19	2	3680	0
285	16	16	0	3681	0
285	10	10	0	3682	0
285	40	42	2	3683	0
285	4	7	2	3684	0
285	3.9	3.9	0	3685	0
285	11	11	0	3686	0
285	0	0	0	3687	0
285	0	0	0	3688	0
285	0	0	0	3689	0
285	3	5	2	3690	0
285	9	11	2	3691	0
285	35	35	0	3692	0
285	4	4	0	3693	0
285	0	0	0	3694	0
286	0	0	0	3695	0
287	0	0	0	3696	0
289	18	18	0	3697	0
289	7	7	0	3698	0
289	7	7	0	3699	0
289	31	3.2	1	3700	0
289	8	8	0	3701	0
289	0	0	0	3702	0
289	56	56	0	3703	0
289	42	4.2	1	3704	0
289	45	4.8	1	3705	0
289	8	8	0	3706	0
289	46	46	0	3707	0
289	13	1.3	1	3708	0
289	0	0	0	3709	0
289	9	1.2	3	3710	0
289	2	0.6	3	3711	0
289	7	7	0	3712	0
289	0.7	0.7	0	3713	0
289	6	6	0	3714	0
289	17	17	0	3715	0
289	6	0.7	1	3716	0
289	0.2	0.2	0	3717	0
289	7	7	0	3718	0
289	2	2	0	3719	0
289	11	13	2	3720	0
289	13	13	0	3721	0
289	31	31	0	3722	0
289	1.4	1.4	0	3723	0
289	3	3	0	3724	0
289	1	1	0	3725	0
289	110	11.1	1	3726	0
289	47	47	0	3727	0
291	7	7	0	3728	0
291	0	0	0	3729	0
291	14	14	0	3730	0
291	19	19	0	3731	0
291	18	20	2	3732	0
291	12	12	0	3733	0
291	1	1	0	3734	0
291	26	26	0	3735	0
291	0	0	0	3736	0
291	5	5	0	3737	0
291	10	10	0	3738	0
291	0	0	0	3739	0
291	65	65	0	3740	0
291	12	12	0	3741	0
291	0	0	0	3742	0
291	10	10	0	3743	0
291	140	140	0	3744	0
291	32	32	0	3745	0
291	12	12	0	3746	0
291	2	5	2	3747	0
291	0	0	0	3748	0
291	6	6	0	3749	0
291	18	18	0	3750	0
291	12	14	2	3751	0
291	13	13	0	3752	0
291	6	6	0	3753	0
291	0	0	0	3754	0
291	0	0	0	3755	0
291	38	38	0	3756	0
291	22	22	0	3757	0
291	33	33	0	3758	0
291	0	0	0	3759	0
291	26	26	0	3760	0
291	3	3	0	3761	0
291	9	9	0	3762	0
291	11	13	2	3763	0
291	11	13	2	3764	0
291	0	0	0	3765	0
291	13	13	0	3766	0
291	8	11	2	3767	0
291	7	7	0	3768	0
291	12	14	2	3769	0
291	12	12	0	3770	0
291	17	17	0	3771	0
291	0	0	0	3772	0
291	0	0	0	3773	0
291	48	48	0	3774	0
291	36	36	0	3775	0
291	2	5	2	3776	0
291	2	5	2	3777	0
291	4	4	0	3778	0
291	4	4	0	3779	0
291	18	20	2	3780	0
291	0	0	0	3781	0
291	14	14	0	3782	0
291	37	37	0	3783	0
291	10	10	0	3784	0
291	14	16	2	3785	0
291	48	48	0	3786	0
291	9	9	0	3787	0
291	0	0	0	3788	0
291	6	6	0	3789	0
291	10	10	0	3790	0
291	9	9	0	3791	0
291	13	13	0	3792	0
291	53	53	0	3793	0
291	9	9	0	3794	0
291	0	0	0	3795	0
291	2	2	0	3796	0
291	10	10	0	3797	0
292	0	0	0	3798	0
292	60	60	0	3799	0
292	17	17	0	3800	0
292	26	26	0	3801	0
292	63	63	0	3802	0
292	0	0	0	3803	0
292	0	0	0	3804	0
292	0	0	0	3805	0
292	14	14	0	3806	0
292	0	0	0	3807	0
292	22	22	0	3808	0
292	18	18	0	3809	0
292	0	0	0	3810	0
292	9	9	0	3811	0
292	14	14	0	3812	0
292	0	0	0	3813	0
292	0	0	0	3814	0
292	0	0	0	3815	0
292	0	0	0	3816	0
292	41	41	0	3817	0
292	27	27	0	3818	0
292	0	0	0	3819	0
292	125	128	2	3820	0
292	0	0	0	3821	0
292	51	51	0	3822	0
292	18	18	0	3823	0
292	0	0	0	3824	0
292	16	16	0	3825	0
292	0	0	0	3826	0
292	0	0	0	3827	0
292	19	19	0	3828	0
292	0	0	0	3829	0
292	14	14	0	3830	0
292	39	39	0	3831	0
292	0	0	0	3832	0
292	131	131	0	3833	0
292	0	0	0	3834	0
292	0	0	0	3835	0
292	0	0	0	3836	0
292	15	15	0	3837	0
292	0	0	0	3838	0
292	0	0	0	3839	0
292	0	0	0	3840	0
292	8	8	0	3841	0
292	33	33	0	3842	0
292	0	0	0	3843	0
292	0	0	0	3844	0
292	16	16	0	3845	0
292	6	6	0	3846	0
292	25	25	0	3847	0
292	39	39	0	3848	0
292	0	0	0	3849	0
292	0	0	0	3850	0
292	26	26	0	3851	0
292	13	13	0	3852	0
292	0	0	0	3853	0
292	0	0	0	3854	0
292	56	56	0	3855	0
292	0	0	0	3856	0
292	25	25	0	3857	0
292	27	27	0	3858	0
292	0	0	0	3859	0
292	0	0	0	3860	0
292	0	0	0	3861	0
292	27	27	0	3862	0
292	0	0	0	3863	0
292	29	29	0	3864	0
292	0	0	0	3865	0
292	0	0	0	3866	0
292	0	0	0	3867	0
292	0	0	0	3868	0
292	0	0	0	3869	0
292	0	0	0	3870	0
292	0	0	0	3871	0
292	40	40	0	3872	0
292	0	0	0	3873	0
292	16	16	0	3874	0
292	0	13	3	3875	0
292	0	0	0	3876	0
292	32	34	2	3877	0
292	69	69	0	3878	0
292	0	0	0	3879	0
292	7	7	0	3880	0
292	32	32	0	3881	0
292	40	40	0	3882	0
292	45	48	2	3883	0
292	0	0	0	3884	0
292	38	38	0	3885	0
292	63	63	0	3886	0
292	38	38	0	3887	0
292	32	32	0	3888	0
292	10	10	0	3889	0
292	0	0	0	3890	0
292	127	127	0	3891	0
292	87	83	3	3892	0
292	0	0	0	3893	0
292	0	0	0	3894	0
292	0	0	0	3895	0
292	46	46	0	3896	0
292	46	46	0	3897	0
292	0	0	0	3898	0
292	0	0	0	3899	0
292	68	68	0	3900	0
292	26	26	0	3901	0
292	0	0	0	3902	0
292	0	0	0	3903	0
292	10	10	0	3904	0
292	40	40	0	3905	0
292	0	0	0	3906	0
293	0	0	0	3907	0
293	4	4	0	3908	0
294	0	0	0	3909	0
294	0	0	0	3910	0
295	25	28	2	3911	0
295	87	89	2	3912	0
295	31	31	0	3913	0
295	32	32	0	3914	0
295	25	28	2	3915	0
295	7	9	2	3916	0
295	10	10	0	3917	0
295	4	4	0	3918	0
295	35	38	2	3919	0
295	16	16	0	3920	0
295	0	0	0	3921	0
295	43	43	0	3922	0
295	8	1	1	3923	0
295	18	18	0	3924	0
295	34	34	0	3925	0
295	41	43	2	3926	0
295	7	7	0	3927	0
295	8	8	0	3928	0
295	67	67	0	3929	0
295	34	34	0	3930	0
295	4	4	0	3931	0
295	10	10	0	3932	0
296	0	0	0	3933	0
296	0	0	0	3934	0
298	27	27	0	3935	0
298	18	18	0	3936	0
298	0	0	0	3937	0
298	0	0	0	3938	0
298	60	60	0	3939	0
298	0	0	0	3940	0
298	0	0	0	3941	0
298	0	0	0	3942	0
298	10	10	0	3943	0
298	45	45	0	3944	0
298	0	0	0	3945	0
298	0	0	0	3946	0
298	90	90	0	3947	0
298	36	36	0	3948	0
298	26	26	0	3949	0
298	33	33	0	3950	0
298	0	0	0	3951	0
298	0	0	0	3952	0
298	36	36	0	3953	0
298	0	0	0	3954	0
298	0	0	0	3955	0
298	3	3	0	3956	0
298	0	0	0	3957	0
298	72	72	0	3958	0
298	10	10	0	3959	0
298	32	32	0	3960	0
299	20	20	0	3961	0
299	6	6	0	3962	0
299	0	0	0	3963	0
299	25	27	2	3964	0
299	20	20	0	3965	0
299	11	11	0	3966	0
299	0	0	0	3967	0
299	25	25	0	3968	0
299	0	0	0	3969	0
299	6	6	0	3970	0
299	5	7	2	3971	0
299	26	29	2	3972	0
299	30	30	0	3973	0
299	19	19	0	3974	0
299	2	2	0	3975	0
299	0	0	0	3976	0
299	31	31	0	3977	0
299	0	0	0	3978	0
299	12	14	2	3979	0
299	32	32	0	3980	0
299	2	2	0	3981	0
299	0	0	0	3982	0
299	12	14	2	3983	0
299	17	17	0	3984	0
299	0	0	0	3985	0
299	24	24	0	3986	0
299	3	3	0	3987	0
299	9	9	0	3988	0
299	0	0	0	3989	0
299	14	14	0	3990	0
299	14	14	0	3991	0
299	36	36	0	3992	0
299	68	68	0	3993	0
299	6	6	0	3994	0
299	5	5	0	3995	0
299	13	13	0	3996	0
299	0	0	0	3997	0
299	34	34	0	3998	0
299	64	64	0	3999	0
299	14	14	0	4000	0
299	0	0	0	4001	0
299	7	7	0	4002	0
299	0	0	0	4003	0
299	13	13	0	4004	0
299	0	0	0	4005	0
299	23	23	0	4006	0
299	0	0	0	4007	0
299	2	2	0	4008	0
299	17	19	2	4009	0
299	0	0	0	4010	0
299	19	19	0	4011	0
299	45	45	0	4012	0
299	43.5	43.5	0	4013	0
299	20	24	3	4014	0
299	0	0	0	4015	0
299	2	4	2	4016	0
299	7	7	0	4017	0
299	80	82.5	2	4018	0
299	16	16	0	4019	0
299	3	3	0	4020	0
299	19	19	0	4021	0
299	19	19	0	4022	0
299	2	4	2	4023	0
299	3	7	3	4024	0
299	50	53	2	4025	0
299	2	4	2	4026	0
299	4	5.5	2	4027	0
299	50	50	0	4028	0
299	22.5	22.5	0	4029	0
299	29	31	2	4030	0
299	5	5	0	4031	0
299	3	3	0	4032	0
299	31	31	0	4033	0
299	33	33	0	4034	0
299	0	0	0	4035	0
299	10	10	0	4036	0
299	0	0	0	4037	0
299	0	0	0	4038	0
299	53	57	3	4039	0
299	9	9	0	4040	0
299	0	0	0	4041	0
299	15	15	0	4042	0
299	3	7	3	4043	0
299	0	0	0	4044	0
299	15	15	0	4045	0
299	25	25	0	4046	0
299	59	63	3	4047	0
299	0	0	0	4048	0
299	50	53	2	4049	0
299	29	31	2	4050	0
299	4	4	0	4051	0
299	70	70	0	4052	0
299	0	0	0	4053	0
299	24	24	0	4054	0
299	47	47	0	4055	0
299	13	13	0	4056	0
299	0	0	0	4057	0
300	0	0	0	4058	0
301	11	11	0	4059	0
301	0	0	0	4060	0
301	56	56	0	4061	0
301	53	53	0	4062	0
301	165	1701	4	4063	0
301	60.1	60.1	0	4064	0
301	83	83	0	4065	0
303	9	9	0	4066	0
303	80	80	0	4067	0
303	0	0	0	4068	0
303	49	49	0	4069	0
303	80	80	0	4070	0
303	43	43	0	4071	0
303	72	72	0	4072	0
304	68	68	0	4073	0
304	69	69	0	4074	0
304	119	119	0	4075	0
304	9	9	0	4076	0
304	42	42	0	4077	0
304	53	53	0	4078	0
304	101	104	2	4079	0
304	23	23	0	4080	0
304	46	46	0	4081	0
304	9	9	0	4082	0
304	12	16	3	4083	0
304	40	40	0	4084	0
304	20	20	0	4085	0
304	89	89	0	4086	0
304	64	64	0	4087	0
304	0	0	0	4088	0
304	75	75	0	4089	0
304	89	89	0	4090	0
304	47	47	0	4091	0
304	15	19	3	4092	0
304	18	18	0	4093	0
304	51	51	0	4094	0
304	35	38	2	4095	0
304	18	18	0	4096	0
304	42	42	0	4097	0
304	119	119	0	4098	0
304	38	38	0	4099	0
304	35	35	0	4100	0
305	0	0	0	4101	0
306	0	0	0	4102	0
307	0	0	0	4103	0
307	0	0	0	4104	0
307	0	0	0	4105	0
308	38	40	2	4106	0
308	84	84	0	4107	0
308	26	26	0	4108	0
308	38	40	2	4109	0
308	0	0	0	4110	0
308	17	17	0	4111	0
308	35	37	2	4112	0
308	37	37	0	4113	0
308	45	45	0	4114	0
308	5	5	0	4115	0
308	37	37	0	4116	0
308	15	15	0	4117	0
308	8	8	0	4118	0
308	39	39	0	4119	0
308	4	4	0	4120	0
308	63	63	0	4121	0
308	27	27	0	4122	0
308	25	25	0	4123	0
308	27	31	3	4124	0
308	49	49	0	4125	0
308	8	8	0	4126	0
308	65	67	2	4127	0
308	54	54	0	4128	0
308	20	20	0	4129	0
308	53	56	2	4130	0
308	65	65	0	4131	0
308	10	10	0	4132	0
308	13	16	2	4133	0
308	20	20	0	4134	0
308	21	21	0	4135	0
308	50	52	2	4136	0
308	10	10	0	4137	0
308	32	32	0	4138	0
308	53	56	2	4139	0
309	25	25	0	4140	0
309	0	0	0	4141	0
309	35	35	0	4142	0
309	56	56	0	4143	0
309	5	5	0	4144	0
309	55	55	0	4145	0
309	16	16	0	4146	0
309	33	33	0	4147	0
309	193	200	3	4148	0
309	22	22	0	4149	0
309	22	22	0	4150	0
309	36	36	0	4151	0
309	45	45	0	4152	0
309	64	64	0	4153	0
309	170	170	0	4154	0
309	0	0	0	4155	0
309	50	50	0	4156	0
309	50	50	0	4157	0
309	60	60	0	4158	0
309	42	42	0	4159	0
309	13	13	0	4160	0
309	81	81	0	4161	0
309	110	110	0	4162	0
309	0	0	0	4163	0
309	47	47	0	4164	0
309	15	15	0	4165	0
309	11	11	0	4166	0
309	56	56	0	4167	0
309	27	37	3	4168	0
309	80	80	0	4169	0
309	73	73	0	4170	0
309	23	23	0	4171	0
309	15	15	0	4172	0
309	0	0	0	4173	0
309	98	98	0	4174	0
309	0	0	0	4175	0
309	6	6	0	4176	0
309	0	0	0	4177	0
309	39	39	0	4178	0
309	11	11	0	4179	0
309	0	0	0	4180	0
309	60	60	0	4181	0
309	6	6	0	4182	0
309	21	21	0	4183	0
309	115	115	0	4184	0
309	65	65	0	4185	0
309	0	0	0	4186	0
309	118	118	0	4187	0
309	88	88	0	4188	0
309	0	0	0	4189	0
309	18	18	0	4190	0
309	18	18	0	4191	0
309	9	9	0	4192	0
309	50	50	0	4193	0
309	8	8	0	4194	0
309	46	46	0	4195	0
309	5	5	0	4196	0
309	33	33	0	4197	0
309	0	0	0	4198	0
309	47	47	0	4199	0
309	6	6	0	4200	0
309	31	31	0	4201	0
309	155	155	0	4202	0
309	40	40	0	4203	0
309	35	35	0	4204	0
309	0	0	0	4205	0
309	0	0	0	4206	0
309	15	15	0	4207	0
309	3	3	0	4208	0
309	0	0	0	4209	0
309	0	0	0	4210	0
309	32	32	0	4211	0
309	0	0	0	4212	0
309	0	0	0	4213	0
309	19	19	0	4214	0
309	0	0	0	4215	0
309	79	79	0	4216	0
309	0	0	0	4217	0
309	10	10	0	4218	0
309	58	58	0	4219	0
309	0	0	0	4220	0
309	7	7	0	4221	0
309	0	0	0	4222	0
309	8	8	0	4223	0
309	16	16	0	4224	0
309	20	20	0	4225	0
309	21	21	0	4226	0
309	0	0	0	4227	0
309	25	25	0	4228	0
309	10	10	0	4229	0
309	26	26	0	4230	0
309	10	10	0	4231	0
309	100	100	0	4232	0
309	47	47	0	4233	0
309	25	25	0	4234	0
309	88	88	0	4235	0
309	0	0	0	4236	0
309	12	12	0	4237	0
309	0	0	0	4238	0
309	60	60	0	4239	0
309	3	3	0	4240	0
309	30	30	0	4241	0
309	9	9	0	4242	0
311	1	1	0	4243	0
311	23	23	0	4244	0
311	12	12	0	4245	0
311	13	13	0	4246	0
311	0	0	0	4247	0
311	11	11	0	4248	0
311	13	13	0	4249	0
311	2	2	0	4250	0
311	14	14	0	4251	0
311	2	2	0	4252	0
311	17	17	0	4253	0
311	25	23	3	4254	0
311	20	20	0	4255	0
311	2	2	0	4256	0
311	0	0	0	4257	0
311	17	17	0	4258	0
311	7	7	0	4259	0
311	81	81	0	4260	0
311	3	3	0	4261	0
311	4	4	0	4262	0
311	3	3	0	4263	0
311	18	18	0	4264	0
311	0	0	0	4265	0
311	0	0	0	4266	0
311	7	7	0	4267	0
311	16	16	0	4268	0
311	18	18	0	4269	0
311	4	4	0	4270	0
311	0	0	0	4271	0
311	14	14	0	4272	0
311	17	17	0	4273	0
311	0	0	0	4274	0
311	21	21	0	4275	0
312	24	24	0	4276	0
312	74	74	0	4277	0
312	0	0	0	4278	0
312	0	0	0	4279	0
312	77	77	0	4280	0
312	107	107	0	4281	0
312	22	22	0	4282	0
312	61	61	0	4283	0
312	0	0	0	4284	0
312	93	93	0	4285	0
312	0	0	0	4286	0
313	67	67	0	4287	0
313	12	12	0	4288	0
313	10	10	0	4289	0
313	20	24	3	4290	0
313	4	4	0	4291	0
313	13	13	0	4292	0
313	3	3	0	4293	0
313	46	4.6	1	4294	0
313	6	6	0	4295	0
313	2	2	0	4296	0
313	11	11	0	4297	0
313	30	30	0	4298	0
313	28	28	0	4299	0
313	0	0	0	4300	0
313	9	9	0	4301	0
313	80	80	0	4302	0
313	0	0	0	4303	0
313	5	8	2	4304	0
313	6	6	0	4305	0
313	83	83	0	4306	0
313	0	0	0	4307	0
313	0	0	0	4308	0
313	0	0	0	4309	0
313	15	50	3	4310	0
313	21	21	0	4311	0
313	18	18	0	4312	0
313	1.5	1.5	0	4313	0
313	1	1	0	4314	0
313	0	0	0	4315	0
313	20	24	3	4316	0
313	2	0.2	1	4317	0
313	0	0	0	4318	0
313	25	22	3	4319	0
313	11	11	0	4320	0
313	27	27	0	4321	0
313	38	38	0	4322	0
313	5	8	2	4323	0
313	65	63	3	4324	0
313	0	0	0	4325	0
313	2.1	2.1	0	4326	0
313	0	0	0	4327	0
313	60	60	0	4328	0
313	25	22	3	4329	0
313	8	0.8	1	4330	0
313	46	46	0	4331	0
313	30	30	0	4332	0
